Term,Term,Semester,College or School,College Description,Department,Class Subject,Class Number,Class,Course,Class Section,Career,Course Class Description,Enrollment Capacity,Total Enrolled,Component,Room Number,Days of the Week,Class Start Time,Class End Time,Class on Monday,Class on Tuesday,Class on Wednesday,Class on Thursday,Class on Friday,Class on Saturday,Class on Sunday,Class Start Date,Class End Date,Professor Name,Summer Session,Class Location Description,City
1253,Summer 2025,Summer 2025,BUAD,Brint Ryan College of Business,Accounting,ACCT,4320,ACCT 4320,ACCT 4320,402,Undergraduate,FED TAX II,45,45,CRE,Internet,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,"Jimenez,Peggy Denise",5W2,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,BUAD,Brint Ryan College of Business,Accounting,ACCT,4400,ACCT 4400,ACCT 4400,401,Undergraduate,AUDIT-PROF RESP,72,39,CRE,Internet,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,"Eutsler,Jared Alan",5W2,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,BUAD,Brint Ryan College of Business,Accounting,ACCT,4800,ACCT 4800,ACCT 4800,754,Undergraduate,INTERNSHIP,36,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,"Ellis,Christine Michelle",5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,BUAD,Brint Ryan College of Business,Accounting,ACCT,4800,ACCT 4800,ACCT 4800,755,Undergraduate,INTERNSHIP,3,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Ellis,Christine Michelle",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,BUAD,Brint Ryan College of Business,Accounting,ACCT,4800,ACCT 4800,ACCT 4800,756,Undergraduate,INTERNSHIP,10,0,CRE,,,,,N,N,N,N,N,N,N,6/2/2025,7/25/2025,"Ellis,Christine Michelle",8W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,BUAD,Brint Ryan College of Business,Accounting,ACCT,4900,ACCT 4900,ACCT 4900,700,Undergraduate,SPECIAL PROBLEM,3,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,"Wilner,Neil Alan",5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,BUAD,Brint Ryan College of Business,Accounting,ACCT,4900,ACCT 4900,ACCT 4900,704,Undergraduate,SPECIAL PROBLEM,10,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,,5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,BUAD,Brint Ryan College of Business,Accounting,ACCT,4900,ACCT 4900,ACCT 4900,709,Undergraduate,SPECIAL PROBLEM,3,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,,5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,BUAD,Brint Ryan College of Business,Accounting,ACCT,4900,ACCT 4900,ACCT 4900,712,Undergraduate,SPECIAL PROBLEM,3,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,"Curtis,Mary B",5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,BUAD,Brint Ryan College of Business,Accounting,ACCT,4900,ACCT 4900,ACCT 4900,716,Undergraduate,SPECIAL PROBLEM,3,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,,5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,BUAD,Brint Ryan College of Business,Accounting,ACCT,4900,ACCT 4900,ACCT 4900,722,Undergraduate,SPECIAL PROBLEM,3,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,"Hutchison,Paul D",5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,BUAD,Brint Ryan College of Business,Accounting,ACCT,4900,ACCT 4900,ACCT 4900,724,Undergraduate,SPECIAL PROBLEM,3,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,,5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,BUAD,Brint Ryan College of Business,Accounting,ACCT,4900,ACCT 4900,ACCT 4900,750,Undergraduate,SPECIAL PROBLEM,3,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,"Wilner,Neil Alan",5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,BUAD,Brint Ryan College of Business,Accounting,ACCT,4900,ACCT 4900,ACCT 4900,751,Undergraduate,SPECIAL PROBLEM,3,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,,5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,BUAD,Brint Ryan College of Business,Accounting,ACCT,4900,ACCT 4900,ACCT 4900,762,Undergraduate,SPECIAL PROBLEM,3,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,"Curtis,Mary B",5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,BUAD,Brint Ryan College of Business,Accounting,ACCT,4900,ACCT 4900,ACCT 4900,766,Undergraduate,SPECIAL PROBLEM,3,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,,5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,BUAD,Brint Ryan College of Business,Accounting,ACCT,4900,ACCT 4900,ACCT 4900,768,Undergraduate,SPECIAL PROBLEM,3,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,,5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,BUAD,Brint Ryan College of Business,Accounting,ACCT,4900,ACCT 4900,ACCT 4900,772,Undergraduate,SPECIAL PROBLEM,3,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,"Hutchison,Paul D",5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,BUAD,Brint Ryan College of Business,Accounting,ACCT,4900,ACCT 4900,ACCT 4900,774,Undergraduate,SPECIAL PROBLEM,3,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,,5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,SOCS,Col of Health & Public Service,Rehab and Health Serv,ADDS,4075,ADDS 4075,ADDS 4075,400,Undergraduate,DRUGS & ALCOHOL,75,75,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Garland,Paula Heller",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,SOCS,Col of Health & Public Service,Rehab and Health Serv,ADDS,4275,ADDS 4275,ADDS 4275,400,Undergraduate,"ALC, DRUGS & DISABILITY",75,33,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Wilson,Kelly Sevin",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,SOCS,Col of Health & Public Service,Rehab and Health Serv,ADDS,4881,ADDS 4881,ADDS 4881,400,Undergraduate,ADDICTIONS PRACTICUM,10,3,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,,10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,SOVA,College of Visual Arts & Dsgn,Department of Design,ADES,5900,ADES 5900,ADES 5900,730,Graduate,SPECIAL PROBLEMS,0,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Gibson,Michael R",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,SOVA,College of Visual Arts & Dsgn,Department of Design,ADES,5900,ADES 5900,ADES 5900,766,Graduate,SPECIAL PROBLEMS,0,1,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Trippeer,Barbara Cottrell",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,SOVA,College of Visual Arts & Dsgn,Department of Design,ADES,4700,ADES 4700,ADES 4700,722,Undergraduate,INTERNSHIP,0,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Wachter,Hans-Peter Gottfried",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,GRDSC,Graduate School,Advanced Data Analytics,ADTA,5130,ADTA 5130,ADTA 5130,400,Graduate,DATA ANALYTICS I,50,51,CRE,Internet,,,,N,N,N,N,N,N,N,6/2/2025,7/25/2025,"Thomas,Amrita",8W1,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,GRDSC,Graduate School,Advanced Data Analytics,ADTA,5130,ADTA 5130,ADTA 5130,401,Graduate,DATA ANALYTICS I,50,0,CRE,Internet,,,,N,N,N,N,N,N,N,6/2/2025,7/25/2025,,8W1,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,GRDSC,Graduate School,Advanced Data Analytics,ADTA,5160,ADTA 5160,ADTA 5160,401,Graduate,SPORT ANALYTICS,50,28,CRE,Internet,,,,N,N,N,N,N,N,N,6/2/2025,7/25/2025,"Quintanar,Sarah Jeannette Marx",8W1,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,GRDSC,Graduate School,Advanced Data Analytics,ADTA,5230,ADTA 5230,ADTA 5230,400,Graduate,DATA ANALYTICS II,50,24,CRE,Internet,,,,N,N,N,N,N,N,N,6/2/2025,7/25/2025,"Ewbank de miranda vieira,Henrique",8W1,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,GRDSC,Graduate School,Advanced Data Analytics,ADTA,5230,ADTA 5230,ADTA 5230,401,Graduate,DATA ANALYTICS II,30,0,CRE,Internet,,,,N,N,N,N,N,N,N,6/2/2025,7/25/2025,,8W1,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,GRDSC,Graduate School,Advanced Data Analytics,ADTA,5240,ADTA 5240,ADTA 5240,400,Graduate,HVST STOR & RETRV DATA,50,52,CRE,Internet,,,,N,N,N,N,N,N,N,6/2/2025,7/25/2025,"Fantasia,Anthony Thomas",8W1,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,GRDSC,Graduate School,Advanced Data Analytics,ADTA,5240,ADTA 5240,ADTA 5240,401,Graduate,HVST STOR & RETRV DATA,30,0,CRE,Internet,,,,N,N,N,N,N,N,N,6/2/2025,7/25/2025,,8W1,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,GRDSC,Graduate School,Advanced Data Analytics,ADTA,5250,ADTA 5250,ADTA 5250,400,Graduate,LARGE DATA VISUAL,50,15,CRE,Internet,,,,N,N,N,N,N,N,N,6/2/2025,7/25/2025,"Boyce,Leann Kendetta",8W1,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,GRDSC,Graduate School,Advanced Data Analytics,ADTA,5250,ADTA 5250,ADTA 5250,401,Graduate,LARGE DATA VISUAL,50,0,CRE,Internet,,,,N,N,N,N,N,N,N,6/2/2025,7/25/2025,,8W1,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,GRDSC,Graduate School,Advanced Data Analytics,ADTA,5340,ADTA 5340,ADTA 5340,400,Graduate,DISC & LRN W BIG DATA,75,25,CRE,Internet,,,,N,N,N,N,N,N,N,6/2/2025,7/25/2025,"Appiah,Richard",8W1,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,GRDSC,Graduate School,Advanced Data Analytics,ADTA,5410,ADTA 5410,ADTA 5410,400,Graduate,DEPLOY ADV ANALYTICS,30,23,CRE,Internet,,,,N,N,N,N,N,N,N,6/2/2025,7/25/2025,"Bulut,Levent",8W1,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,GRDSC,Graduate School,Advanced Data Analytics,ADTA,5410,ADTA 5410,ADTA 5410,401,Graduate,DEPLOY ADV ANALYTICS,30,0,CRE,Internet,,,,N,N,N,N,N,N,N,6/2/2025,7/25/2025,,8W1,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,GRDSC,Graduate School,Advanced Data Analytics,ADTA,5550,ADTA 5550,ADTA 5550,400,Graduate,DEEPLRNINGBIGDATA,50,19,CRE,Internet,,,,N,N,N,N,N,N,N,6/2/2025,7/25/2025,"Orhan,Zeynep",8W1,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,GRDSC,Graduate School,Advanced Data Analytics,ADTA,5900,ADTA 5900,ADTA 5900,1,Graduate,SPECIAL PROBLEMS,15,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,"Quintanar,Sarah Jeannette Marx",5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,GRDSC,Graduate School,Advanced Data Analytics,ADTA,5900,ADTA 5900,ADTA 5900,401,Graduate,SPECIAL PROBLEMS,20,22,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,,10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,GRDSC,Graduate School,Advanced Data Analytics,ADTA,5920,ADTA 5920,ADTA 5920,1,Graduate,ADTA INTERNSHIP,10,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Philpot,Denise Renee",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,GRDSC,Graduate School,Advanced Data Analytics,ADTA,5920,ADTA 5920,ADTA 5920,400,Graduate,ADTA INTERNSHIP,10,1,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Philpot,Denise Renee",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,GRDSC,Graduate School,Advanced Data Analytics,ADTA,5940,ADTA 5940,ADTA 5940,1,Graduate,ADTA CAPSTONE,30,6,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,,10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,GRDSC,Graduate School,Advanced Data Analytics,ADTA,4130,ADTA 4130,ADTA 4130,400,Undergraduate,DATA ANALYTICS 1,25,6,CRE,Internet,,,,N,N,N,N,N,N,N,6/2/2025,7/25/2025,"Thomas,Amrita",8W1,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,GRDSC,Graduate School,Advanced Data Analytics,ADTA,4230,ADTA 4230,ADTA 4230,400,Undergraduate,DATA ANALYTICS 2,25,6,CRE,Internet,,,,N,N,N,N,N,N,N,6/2/2025,7/25/2025,"Ewbank de miranda vieira,Henrique",8W1,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,GRDSC,Graduate School,Advanced Data Analytics,ADTA,4240,ADTA 4240,ADTA 4240,400,Undergraduate,DATA WRANGLING,25,5,CRE,Internet,,,,N,N,N,N,N,N,N,6/2/2025,7/25/2025,"Fantasia,Anthony Thomas",8W1,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,GRDSC,Graduate School,Advanced Data Analytics,ADTA,4250,ADTA 4250,ADTA 4250,400,Undergraduate,DATA VISUALIZATION,25,8,CRE,Internet,,,,N,N,N,N,N,N,N,6/2/2025,7/25/2025,"Boyce,Leann Kendetta",8W1,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,GRDSC,Graduate School,Advanced Data Analytics,ADTA,4340,ADTA 4340,ADTA 4340,400,Undergraduate,DATA DISCOVERY,20,2,CRE,Internet,,,,N,N,N,N,N,N,N,6/2/2025,7/25/2025,"Appiah,Richard",8W1,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,CLASS,Col of Lib Arts & Social Sci,Mayborn School of Journalism,ADVG,1100,ADVG 1100,ADVG 1100,401,Undergraduate,APPLIED DESIGN AD/PR,20,20,CRE,Internet,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,"Moore,Wendy Lee",5W2,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,CLASS,Col of Lib Arts & Social Sci,Mayborn School of Journalism,ADVG,3200,ADVG 3200,ADVG 3200,401,Undergraduate,AD ACCOUNT MANAGEMENT,50,16,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,"Nasser,Jad",5W1,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,CLASS,Col of Lib Arts & Social Sci,Mayborn School of Journalism,ADVG,4800,ADVG 4800,ADVG 4800,1,Undergraduate,PROF INTERNSHIP,20,2,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Powell,Larry",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,CLASS,Col of Lib Arts & Social Sci,Mayborn School of Journalism,ADVG,4800,ADVG 4800,ADVG 4800,2,Undergraduate,PROF INTERNSHIP,20,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,"Powell,Larry",5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,SOCS,Col of Health & Public Service,Rehab and Health Serv,AGER,2250,AGER 2250,AGER 2250,400,Undergraduate,AGING IN FILM & LIT,50,15,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Wiggins,Kathleen",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,NCL,Col of Applied&Collab Studies,Multidisciplinary Innovation,AMDS,4800,AMDS 4800,AMDS 4800,400,Undergraduate,INTERNSHIP,15,0,CRE,Internet,,,,N,N,N,N,N,N,N,6/2/2025,7/25/2025,,8W1,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,NCL,Col of Applied&Collab Studies,Multidisciplinary Innovation,AMDS,4800,AMDS 4800,AMDS 4800,401,Undergraduate,INTERNSHIP,15,2,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Garcia,Hope Francine",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,NCL,Col of Applied&Collab Studies,Multidisciplinary Innovation,AMDS,4800,AMDS 4800,AMDS 4800,402,Undergraduate,INTERNSHIP,15,0,CRE,Internet,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,,5W2,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,NCL,Col of Applied&Collab Studies,Multidisciplinary Innovation,AMDS,4900,AMDS 4900,AMDS 4900,401,Undergraduate,SPECIAL PROBLEMS,5,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,,10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,NCL,Col of Applied&Collab Studies,Multidisciplinary Innovation,AMDS,4900,AMDS 4900,AMDS 4900,402,Undergraduate,SPECIAL PROBLEMS,5,0,CRE,Internet,,,,N,N,N,N,N,N,N,6/2/2025,7/25/2025,,8W1,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,NCL,Col of Applied&Collab Studies,Multidisciplinary Innovation,AMDS,4900,AMDS 4900,AMDS 4900,404,Undergraduate,SPECIAL PROBLEMS,5,0,CRE,Internet,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,,5W2,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,NCL,Col of Applied&Collab Studies,Multidisciplinary Innovation,AMDS,4900,AMDS 4900,AMDS 4900,889,Undergraduate,SPECIAL PROBLEMS,20,0,CRE,,MTWR,,,Y,Y,Y,Y,N,N,N,5/19/2025,5/22/2025,"Derdeyn,LeeAnn",5W1,University College Dublin,Dublin
1253,Summer 2025,Summer 2025,NCL,Col of Applied&Collab Studies,Multidisciplinary Innovation,AMDS,4900,AMDS 4900,AMDS 4900,889,Undergraduate,SPECIAL PROBLEMS,20,0,CRE,IREL,,,,N,N,N,N,N,N,N,5/25/2025,6/18/2025,,5W1,University College Dublin,Dublin
1253,Summer 2025,Summer 2025,CLASS,Col of Lib Arts & Social Sci,Anthropology,ANTH,5000,ANTH 5000,ANTH 5000,400,Graduate,SEMINAR-CULT ANTH,20,5,CRE,Internet,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,"Johnson,Jamie Kathleen",5W2,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,CLASS,Col of Lib Arts & Social Sci,Anthropology,ANTH,5900,ANTH 5900,ANTH 5900,101,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,,,,,,,,,,,10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,CLASS,Col of Lib Arts & Social Sci,Anthropology,ANTH,5900,ANTH 5900,ANTH 5900,102,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Henry,Lisa Renee",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,CLASS,Col of Lib Arts & Social Sci,Anthropology,ANTH,5900,ANTH 5900,ANTH 5900,103,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Henry,Marvin D",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,CLASS,Col of Lib Arts & Social Sci,Anthropology,ANTH,5900,ANTH 5900,ANTH 5900,104,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Nunez-Janes,Mariela E",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,CLASS,Col of Lib Arts & Social Sci,Anthropology,ANTH,5900,ANTH 5900,ANTH 5900,105,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Re Cruz,Alicia",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,CLASS,Col of Lib Arts & Social Sci,Anthropology,ANTH,5900,ANTH 5900,ANTH 5900,106,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Wasson,Christina",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,CLASS,Col of Lib Arts & Social Sci,Anthropology,ANTH,5900,ANTH 5900,ANTH 5900,107,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Wren,Kimberly Tenese",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,CLASS,Col of Lib Arts & Social Sci,Anthropology,ANTH,5900,ANTH 5900,ANTH 5900,108,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Lopes Narahara,Karine",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,CLASS,Col of Lib Arts & Social Sci,Anthropology,ANTH,5900,ANTH 5900,ANTH 5900,109,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Nelson,Andrew Stephen",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,CLASS,Col of Lib Arts & Social Sci,Anthropology,ANTH,5900,ANTH 5900,ANTH 5900,110,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Johnson,Jamie Kathleen",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,CLASS,Col of Lib Arts & Social Sci,Anthropology,ANTH,5900,ANTH 5900,ANTH 5900,111,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Squires,Susan Elaine",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,CLASS,Col of Lib Arts & Social Sci,Anthropology,ANTH,5900,ANTH 5900,ANTH 5900,113,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Carrington,Jara Michelle",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,CLASS,Col of Lib Arts & Social Sci,Anthropology,ANTH,5900,ANTH 5900,ANTH 5900,401,Graduate,SPECIAL PROBLEMS,5,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,,10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,CLASS,Col of Lib Arts & Social Sci,Anthropology,ANTH,5900,ANTH 5900,ANTH 5900,402,Graduate,SPECIAL PROBLEMS,5,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Henry,Lisa Renee",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,CLASS,Col of Lib Arts & Social Sci,Anthropology,ANTH,5900,ANTH 5900,ANTH 5900,403,Graduate,SPECIAL PROBLEMS,5,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Henry,Marvin D",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,CLASS,Col of Lib Arts & Social Sci,Anthropology,ANTH,5900,ANTH 5900,ANTH 5900,404,Graduate,SPECIAL PROBLEMS,5,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Nunez-Janes,Mariela E",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,CLASS,Col of Lib Arts & Social Sci,Anthropology,ANTH,5900,ANTH 5900,ANTH 5900,405,Graduate,SPECIAL PROBLEMS,5,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Re Cruz,Alicia",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,CLASS,Col of Lib Arts & Social Sci,Anthropology,ANTH,5900,ANTH 5900,ANTH 5900,406,Graduate,SPECIAL PROBLEMS,5,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Wasson,Christina",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,CLASS,Col of Lib Arts & Social Sci,Anthropology,ANTH,5900,ANTH 5900,ANTH 5900,407,Graduate,SPECIAL PROBLEMS,5,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Wren,Kimberly Tenese",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,CLASS,Col of Lib Arts & Social Sci,Anthropology,ANTH,5900,ANTH 5900,ANTH 5900,408,Graduate,SPECIAL PROBLEMS,5,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Lopes Narahara,Karine",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,CLASS,Col of Lib Arts & Social Sci,Anthropology,ANTH,5900,ANTH 5900,ANTH 5900,409,Graduate,SPECIAL PROBLEMS,5,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Nelson,Andrew Stephen",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,CLASS,Col of Lib Arts & Social Sci,Anthropology,ANTH,5900,ANTH 5900,ANTH 5900,409,Graduate,SPECIAL PROBLEMS,5,0,CRE,Internet,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,"Nelson,Andrew Stephen",5W2,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,CLASS,Col of Lib Arts & Social Sci,Anthropology,ANTH,5900,ANTH 5900,ANTH 5900,410,Graduate,SPECIAL PROBLEMS,5,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Johnson,Jamie Kathleen",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,CLASS,Col of Lib Arts & Social Sci,Anthropology,ANTH,5900,ANTH 5900,ANTH 5900,411,Graduate,SPECIAL PROBLEMS,5,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Squires,Susan Elaine",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,CLASS,Col of Lib Arts & Social Sci,Anthropology,ANTH,5900,ANTH 5900,ANTH 5900,413,Graduate,SPECIAL PROBLEMS,5,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Carrington,Jara Michelle",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,CLASS,Col of Lib Arts & Social Sci,Anthropology,ANTH,5900,ANTH 5900,ANTH 5900,416,Graduate,SPECIAL PROBLEMS,5,0,CRE,Internet,,,,N,N,N,N,N,N,N,6/2/2025,7/25/2025,"Johnson,Jamie Kathleen",8W1,Internet Course - Texas,Denton
